Potential energy (Ha)  Kinetic Energy (Ha)	Pressure (GPa)
-626.3325198226        6.4630102594		42660.4943123710
-626.3020637731        6.4630102594		42672.9384213633
-626.2911248948        6.4630102594		42683.9507694426
-626.4949683334        6.4630102594		42632.6205546946
-626.6110307104        6.4630102594		42553.5812911079
-627.0025890240        6.4630102594		42378.7902503985
-627.2951205163        6.4630102594		42265.9604199646
-627.2542996900        6.4630102594		42272.2198319354
-627.1185267263        6.4630102594		42316.0330025795
-626.9454127716        6.4630102594		42368.3598161054
-626.8283762165        6.4630102594		42402.6723411006
-626.9115561312        6.4630102594		42360.2800478598
-627.0891263597        6.4630102594		42305.7971710007
-627.1116219771        6.4630102594		42323.7948792625
-627.0942287989        6.4630102594		42356.2132206623
-626.9468835804        6.4630102594		42397.9719708892
-626.8716066966        6.4630102594		42410.2647331179
-626.8922410739        6.4630102594		42382.1884678038
-627.0908188586        6.4630102594		42320.8806845642
-627.0539640715        6.4630102594		42347.6069227789
-626.9215830596        6.4630102594		42407.1466554998
-626.9883354956        6.4630102594		42394.5693692024
-626.7583884836        6.4630102594		42465.5980426985
-626.8897790089        6.4630102594		42480.1171288037
-627.0599235024        6.4630102594		42447.6221778463
-627.0806548907        6.4630102594		42421.1385008080
-627.0242213882        6.4630102594		42426.8983608440
-627.0943309825        6.4630102594		42427.1300487362
-626.9096149883        6.4630102594		42490.7072104477
-626.6835763892        6.4630102594		42551.5621986646
-626.7460260965        6.4630102594		42536.4151842714
-626.8990221800        6.4630102594		42498.5381647219
-626.9556345931        6.4630102594		42475.8464113405
-626.9559574039        6.4630102594		42461.9766136569
-627.0179065773        6.4630102594		42440.2846497674
-626.8458847995        6.4630102594		42501.7209578119
-626.6261639343        6.4630102594		42591.9338018282
-626.4777693880        6.4630102594		42646.5235900652
-626.5150222011        6.4630102594		42619.4268242462
-626.7837793981        6.4630102594		42501.8853832219
-626.9184934541        6.4630102594		42424.0604697974
-626.9718832594        6.4630102594		42408.3232565332
-626.7995049519        6.4630102594		42466.5131651451
-626.6251043107        6.4630102594		42535.4114697404
-626.4876511051        6.4630102594		42595.5306780610
-626.5842393214        6.4630102594		42558.2946829078
-626.8811819459        6.4630102594		42421.9604978259
-627.2353995422        6.4630102594		42258.4097311785
-627.6027066019        6.4630102594		42122.3246370791
-627.6929394521        6.4630102594		42113.4935173887
-627.3715464422        6.4630102594		42259.1082176823
-627.0048835513        6.4630102594		42423.6202117427
-626.7879057395        6.4630102594		42507.3688916216
-626.7625809118        6.4630102594		42517.9006598863
-626.7426731230        6.4630102594		42524.5892631385
-626.8912754866        6.4630102594		42475.6166467368
-627.0276904746        6.4630102594		42419.3208652547
-627.0820074002        6.4630102594		42378.9742136226
-626.8376274993        6.4630102594		42441.0048797087
-626.5993997044        6.4630102594		42533.4200714554
-626.5758517470        6.4630102594		42564.3417369524
-626.6417362865        6.4630102594		42530.4096936726
-626.8999567568        6.4630102594		42415.5172648961
-627.3237528072        6.4630102594		42278.7458792529
-627.3874207943        6.4630102594		42250.2086596343
-627.1675780056        6.4630102594		42309.9800560597
-626.9318937628        6.4630102594		42401.3603601108
-626.5629450148        6.4630102594		42531.5382070576
-626.4374612103        6.4630102594		42602.9391534768
-626.3455720400        6.4630102594		42643.0789595723
-626.4254285636        6.4630102594		42612.1049039530
-626.5346921025        6.4630102594		42581.2762752732
-626.6552454387        6.4630102594		42574.6376251705
-626.8647873751        6.4630102594		42510.5422554377
-626.9610779402        6.4630102594		42465.9797491571
-626.8806429008        6.4630102594		42492.1135856944
-626.7978616590        6.4630102594		42517.2647035849
-626.9600512357        6.4630102594		42471.9650875941
-626.8092303289        6.4630102594		42492.3590071795
-626.8582002902        6.4630102594		42475.4178087495
-627.0642088723        6.4630102594		42411.3859078888
-627.1855544841        6.4630102594		42374.6110078899
-626.9849994296        6.4630102594		42428.5958759995
-626.7159683488        6.4630102594		42531.7312917093
-626.4853555250        6.4630102594		42627.3606440511
-626.3981568662        6.4630102594		42677.3304299238
-626.4567259251        6.4630102594		42670.2928494373
-626.7369811422        6.4630102594		42562.7149961178
-626.8983757419        6.4630102594		42486.9781532893
-626.8876898359        6.4630102594		42486.5703534540
-626.8646795140        6.4630102594		42522.6617407054
-626.7328465627        6.4630102594		42583.8465420211
-626.6245769343        6.4630102594		42622.5739473064
-626.4806673457        6.4630102594		42657.0141479714
-626.5901261938        6.4630102594		42604.5659867186
-626.7103740150        6.4630102594		42578.9134973305
-626.5691688565        6.4630102594		42619.2474926968
-626.5641609411        6.4630102594		42601.4222097115
-626.6617115206        6.4630102594		42542.4708569163
-627.1661009394        6.4630102594		42405.9109650627
-627.2722124422        6.4630102594		42379.5456444091
-627.1964491185        6.4630102594		42406.6687019853
-626.8704565461        6.4630102594		42514.9638799372
-626.7537882458        6.4630102594		42603.0939125988
-626.3710307191        6.4630102594		42747.3749172144
-626.4922247110        6.4630102594		42728.2571729303
-626.9565653093        6.4630102594		42581.3353576549
-627.3121235606        6.4630102594		42448.1451957049
-627.3552301057        6.4630102594		42414.6295819533
-627.1867852245        6.4630102594		42455.3924276394
-627.1336708988        6.4630102594		42472.3789671641
-627.0359592033        6.4630102594		42500.9879395704
-626.9665317718        6.4630102594		42501.5396737898
-627.0907428538        6.4630102594		42417.8247360731
-627.0570679199        6.4630102594		42399.0410538481
-627.1563893171        6.4630102594		42374.9351140274
-627.0348957831        6.4630102594		42403.5829986184
-626.9629613328        6.4630102594		42441.3545133794
-626.9922213786        6.4630102594		42449.3319350838
-627.2717507580        6.4630102594		42368.7498686439
-627.3413169568        6.4630102594		42349.5154713747
-627.1701332992        6.4630102594		42416.1167185288
-627.0801524371        6.4630102594		42449.4644284660
-627.0118275183        6.4630102594		42454.6023549356
-626.9201088275        6.4630102594		42479.8733927912
-626.6849771881        6.4630102594		42554.9550069575
-626.6312314554        6.4630102594		42587.2888837502
-626.6623629251        6.4630102594		42599.5376804783
-626.8288594710        6.4630102594		42570.6410304502
-626.9434066982        6.4630102594		42552.5180611158
-626.8259893348        6.4630102594		42606.5259329760
-626.8361817838        6.4630102594		42623.5994318963
-626.7789711217        6.4630102594		42630.5714503965
-627.0163958219        6.4630102594		42534.1324707681
-627.2886487455        6.4630102594		42412.2896774145
-627.2586364718        6.4630102594		42377.0910921860
-627.2610177324        6.4630102594		42360.4356785462
-627.1579299862        6.4630102594		42379.0443585932
-627.2072656170        6.4630102594		42363.2065106604
-627.1472088934        6.4630102594		42389.6258040645
-627.0476819747        6.4630102594		42447.6940311121
-626.8703105947        6.4630102594		42516.2363571395
-626.4952755201        6.4630102594		42613.7478174612
-626.6538484858        6.4630102594		42555.5281597090
-626.7572881678        6.4630102594		42479.5588527720
-627.1530433663        6.4630102594		42352.9416936360
-627.2751688226        6.4630102594		42324.5821971071
-627.1578783373        6.4630102594		42367.3006359366
-626.9353656611        6.4630102594		42443.3795289953
-626.8818609126        6.4630102594		42476.3451517326
-626.6958371060        6.4630102594		42531.3782016763
-626.7505101549        6.4630102594		42520.9556976153
-626.8767682182        6.4630102594		42489.2200612939
-626.7405537150        6.4630102594		42535.6083575066
-626.4513382936        6.4630102594		42627.6729059050
-626.8630545741        6.4630102594		42540.2842461606
-626.9570838091        6.4630102594		42497.7330815126
-626.9038666259        6.4630102594		42494.8958031174
-627.2482952861        6.4630102594		42382.5624435409
-627.2698266108        6.4630102594		42346.2447386885
-627.0093860588        6.4630102594		42409.7260409955
-626.8051754041        6.4630102594		42493.1160099926
-626.3469110590        6.4630102594		42623.2934009883
-626.6310495762        6.4630102594		42555.0066295051
-626.7497440348        6.4630102594		42483.9183037048
-626.9602484491        6.4630102594		42395.7773993857
-627.0838641213        6.4630102594		42366.6511023065
-627.0194087198        6.4630102594		42410.6957191755
-627.0499009293        6.4630102594		42397.5330486781
-627.1201046365        6.4630102594		42357.2312955713
-627.0081451952        6.4630102594		42364.2555595949
-626.9280786632        6.4630102594		42345.9204284983
-627.2474409466        6.4630102594		42254.4752450277
-626.9587097245        6.4630102594		42342.9920977078
-627.0302217127        6.4630102594		42374.9671279719
-626.8986398421        6.4630102594		42439.5569748340
-626.8239312067        6.4630102594		42451.8131187702
-627.0864307103        6.4630102594		42351.6104936960
-627.3232844454        6.4630102594		42288.9411834636
-627.4215891543        6.4630102594		42272.6775883025
-627.2504789236        6.4630102594		42309.1241097308
-627.4178997628        6.4630102594		42272.8915243312
-627.1983773768        6.4630102594		42335.6565453195
-627.0656618750        6.4630102594		42381.3825166960
-627.0963500511        6.4630102594		42352.3862082253
-627.2151589307        6.4630102594		42299.0643937884
-627.1442867614        6.4630102594		42317.0822261802
-627.0999302544        6.4630102594		42336.6934893069
-627.0102070895        6.4630102594		42375.0969129303
-626.9439518648        6.4630102594		42418.7052790828
-626.9813320168        6.4630102594		42417.5051402625
-627.0746899490        6.4630102594		42388.2440723053
-627.1846592744        6.4630102594		42357.0881103133
-626.9696535076        6.4630102594		42403.3781390353
-627.2236034214        6.4630102594		42356.5398342714
-626.9821893067        6.4630102594		42440.9709615886
-626.6265215488        6.4630102594		42570.6647147165
-626.5440752592        6.4630102594		42651.3717889071
-626.3929878659        6.4630102594		42718.2830285502
-626.5826464295        6.4630102594		42669.3847799485
-626.6465104899        6.4630102594		42638.4180412952
-626.7894817863        6.4630102594		42581.7318657638
-626.8595944894        6.4630102594		42533.0968511570
-626.7357455798        6.4630102594		42567.7090555691
-626.6523565295        6.4630102594		42623.7305458772
-626.6480360150        6.4630102594		42629.9297670499
-626.9045623421        6.4630102594		42530.3607127332
-627.0540879932        6.4630102594		42459.9279101379
-626.8136717665        6.4630102594		42523.2939529257
-626.6414748634        6.4630102594		42587.6478818345
-626.3646384738        6.4630102594		42670.2804944885
-626.2568863964        6.4630102594		42689.7710135669
-626.5859365266        6.4630102594		42573.4298246143
-626.6864598285        6.4630102594		42508.8967932321
-626.4236140217        6.4630102594		42568.6676571833
-626.7023755063        6.4630102594		42456.1069340215
-626.9402599553        6.4630102594		42364.2633016972
-626.9217712119        6.4630102594		42380.2684130425
-626.6306807615        6.4630102594		42468.7796878453
-626.7378018713        6.4630102594		42453.1660216191
-626.7160302739        6.4630102594		42462.3946263658
-626.5666758881        6.4630102594		42522.4983707995
-626.4916278922        6.4630102594		42564.4795925786
-626.3137682701        6.4630102594		42626.2427095898
-626.3257832597        6.4630102594		42638.4085946929
-626.2256491470        6.4630102594		42694.3573977157
-625.9986788255        6.4630102594		42767.3411224569
-626.3213319119        6.4630102594		42666.9272930484
-626.7481951858        6.4630102594		42548.5470916010
-626.8904328134        6.4630102594		42504.1494407382
-626.8076795919        6.4630102594		42504.2286804946
-626.9898130249        6.4630102594		42420.2844864043
-627.1750225820        6.4630102594		42331.3667566802
-626.8182231358        6.4630102594		42432.8470626370
-626.3526210210        6.4630102594		42590.2138684774
-626.7679615665        6.4630102594		42469.2407966483
-627.0216774578        6.4630102594		42383.7926296640
-627.1583274007        6.4630102594		42338.0877863854
-627.2846415454        6.4630102594		42314.0668497613
-627.2097779567        6.4630102594		42353.9380964380
-627.1772525377        6.4630102594		42380.7032284097
-627.1800853615        6.4630102594		42417.3764090616
-626.9774842459        6.4630102594		42521.3755956184
-626.7282576219        6.4630102594		42606.3606054892
-626.5766468334        6.4630102594		42642.4900578134
-626.4531132029        6.4630102594		42677.7138667064
-626.6314220240        6.4630102594		42606.1776206139
-626.8513954190        6.4630102594		42500.7723639927
-626.9924068054        6.4630102594		42427.0208878481
-627.1721825343        6.4630102594		42354.6770884810
-627.2246692478        6.4630102594		42317.5824028583
-627.1878702243        6.4630102594		42313.6637530859
-626.9224106757        6.4630102594		42369.4736204435
-626.8655227061        6.4630102594		42402.8648416636
-626.8568114237        6.4630102594		42439.1473894347
-626.6484978786        6.4630102594		42519.1014419993
-626.6389607297        6.4630102594		42516.6964158674
-627.0347823353        6.4630102594		42418.9560576328
-627.2413994199        6.4630102594		42382.2112051757
-627.0950330908        6.4630102594		42452.2029649642
-626.7438885665        6.4630102594		42567.8499293369
-626.4953294164        6.4630102594		42626.9241262117
-626.7062609722        6.4630102594		42557.0323758076
-626.9457594683        6.4630102594		42450.9617029429
-627.0105043684        6.4630102594		42389.7501291785
-627.0678236609        6.4630102594		42373.6786288406
-626.9473296393        6.4630102594		42429.0669557916
-626.5419480559        6.4630102594		42574.7655235940
-626.0464827351        6.4630102594		42775.5781876001
-625.9544163415        6.4630102594		42808.1092953685
-626.5734883615        6.4630102594		42575.0498545676
-627.0105085302        6.4630102594		42405.4906228586
-627.1941157223        6.4630102594		42354.0279439316
-627.3529888396        6.4630102594		42336.0945884634
-627.3342855364        6.4630102594		42354.8717149265
-627.1790870094        6.4630102594		42387.1995181531
-627.0923101666        6.4630102594		42419.9393553651
-626.7836462867        6.4630102594		42523.4045244768
-626.7401306626        6.4630102594		42572.5504299471
-626.6659159050        6.4630102594		42613.4721013927
-626.9180666661        6.4630102594		42538.8217825996
-627.1312335610        6.4630102594		42450.6800336434
-627.0818523485        6.4630102594		42438.1330397688
-626.7843464935        6.4630102594		42507.2486787258
-626.3785195576        6.4630102594		42615.4291562115
-626.3605224010        6.4630102594		42635.2555646070
-626.3284119039        6.4630102594		42629.9329155660
-626.7419090437        6.4630102594		42513.0903583466
-626.9956503381        6.4630102594		42427.8807341377
-627.1768440425        6.4630102594		42382.9297330420
-627.0358053893        6.4630102594		42451.9944318771
-626.7708185141        6.4630102594		42545.4527695252
-626.7496927060        6.4630102594		42534.3463098766
-626.9237594585        6.4630102594		42442.2479024520
-627.0188863651        6.4630102594		42391.4433366210
-627.0191847471        6.4630102594		42396.7884206891
-627.1196946877        6.4630102594		42388.2818292565
-626.9893061972        6.4630102594		42434.8656258103
-626.6027620586        6.4630102594		42543.7590764596
-626.2744528882        6.4630102594		42650.2105502964
-626.4140899289        6.4630102594		42622.1286695939
-626.6594440365        6.4630102594		42566.4557588020
-626.4885416828        6.4630102594		42629.6691935596
-626.1734534030        6.4630102594		42707.0951608227
-626.5125537531        6.4630102594		42591.6901479193
-626.6261236731        6.4630102594		42524.2575257289
-626.4826611166        6.4630102594		42541.9687153164
-626.6617104525        6.4630102594		42488.5044760269
-626.7690401895        6.4630102594		42467.2023336638
-626.5105333045        6.4630102594		42583.1020112883
-626.2319681987        6.4630102594		42682.6256523010
-626.3294967656        6.4630102594		42656.5197782003
-626.6379239212        6.4630102594		42553.4324132928
-627.1103387702        6.4630102594		42404.4784566064
-627.1365766531        6.4630102594		42366.3734398222
-626.8155663717        6.4630102594		42437.1484131354
-626.7787858510        6.4630102594		42466.4139450226
-626.7389585715        6.4630102594		42493.6377143457
-626.8287307182        6.4630102594		42486.7076718023
-626.9387908901        6.4630102594		42459.1223545104
-626.8515593352        6.4630102594		42466.7669121302
-627.0143890282        6.4630102594		42417.5607721430
-627.1251190266        6.4630102594		42378.4818436421
-627.3620985661        6.4630102594		42309.1685402232
-627.2623941100        6.4630102594		42334.7445971437
-627.0702240362        6.4630102594		42409.1751925906
-626.9547223558        6.4630102594		42478.8022022987
-626.7757554740        6.4630102594		42547.8750912254
-626.7007263709        6.4630102594		42556.7597647176
-626.8898397455        6.4630102594		42487.2061042013
-627.1211343593        6.4630102594		42418.9905532028
-627.2795637696        6.4630102594		42376.5826123136
-627.2990658722        6.4630102594		42364.3615357645
-627.3603741947        6.4630102594		42328.6524758766
-627.5107018461        6.4630102594		42266.3748780814
-627.5572943467        6.4630102594		42252.5176892384
-627.4508688336        6.4630102594		42312.6497418841
-626.9758526959        6.4630102594		42472.8043579837
-626.7284787776        6.4630102594		42574.1156020856
-626.8381480774        6.4630102594		42551.2430321613
-626.6624161010        6.4630102594		42572.9609743860
-626.9994787010        6.4630102594		42497.6316614628
-627.0052408099        6.4630102594		42505.6087679049
-626.9785375068        6.4630102594		42516.5849012474
-626.9061471130        6.4630102594		42511.1657782143
-626.7928237662        6.4630102594		42530.3731007387
-626.5119943526        6.4630102594		42602.9918416278
-626.6682946939        6.4630102594		42535.2788518650
-626.8996699588        6.4630102594		42449.7537637617
-626.7227881406        6.4630102594		42481.9030722596
-626.5883389279        6.4630102594		42524.4459751550
-626.5854459149        6.4630102594		42546.2191536510
-626.5154828380        6.4630102594		42604.2671970880
-626.4496752942        6.4630102594		42645.5941302162
-626.5852855833        6.4630102594		42605.6494530244
-626.4339355539        6.4630102594		42636.7507892805
-626.4277715650        6.4630102594		42634.9838914926
-626.6442075034        6.4630102594		42559.3725506427
-626.7779636455        6.4630102594		42483.8159384428
-626.7144442643        6.4630102594		42498.3455706827
-626.4746938277        6.4630102594		42599.3015412448
-626.1239035421        6.4630102594		42733.1322624662
-626.0934705647        6.4630102594		42745.9029157364
-626.5191542165        6.4630102594		42596.3505428558
-626.7750146689        6.4630102594		42501.9469651153
-626.8389060219        6.4630102594		42481.0584850474
-626.7974358683        6.4630102594		42486.0047269833
-626.7512319982        6.4630102594		42483.9382696822
-626.7948488498        6.4630102594		42478.8280981333
-626.8216572614        6.4630102594		42479.4291752817
-627.0734526915        6.4630102594		42404.8792337523
-627.1216787629        6.4630102594		42380.9648865443
-627.0098213500        6.4630102594		42421.7943638595
-626.8454556820        6.4630102594		42491.2622331319
-626.7859857985        6.4630102594		42542.6742955687
-626.8722369384        6.4630102594		42551.9453985692
-626.7609640862        6.4630102594		42590.7977788793
-626.9299008893        6.4630102594		42539.4047421257
-627.0617921836        6.4630102594		42498.1416546692
-626.9882341426        6.4630102594		42507.3574044070
-627.0046527891        6.4630102594		42491.8300983687
-626.9367235706        6.4630102594		42486.2451904687
-626.9593393583        6.4630102594		42463.2382105895
-626.9494132838        6.4630102594		42470.5682988915
-626.8227760663        6.4630102594		42517.1011072318
-627.0753611339        6.4630102594		42410.5429766790
-627.4459076671        6.4630102594		42254.2656399425
-627.2617507544        6.4630102594		42283.5848972531
-627.0083350066        6.4630102594		42375.7103343355
-626.8988433212        6.4630102594		42421.7994511698
-626.7839216160        6.4630102594		42470.4614994200
-626.9331947201        6.4630102594		42456.8560836447
-627.0473162446        6.4630102594		42440.5549378366
-626.9930695351        6.4630102594		42466.3751589027
-626.9917288561        6.4630102594		42473.9915192499
-627.0324805131        6.4630102594		42472.1176584377
-626.9344818192        6.4630102594		42521.1711781358
-626.5834579027        6.4630102594		42642.6147144504
-626.3259692733        6.4630102594		42672.4161928311
-626.9232194285        6.4630102594		42486.3230351698
-627.0633168090        6.4630102594		42412.2473746726
-627.2223503574        6.4630102594		42345.8639118240
-627.3040688554        6.4630102594		42308.8975488184
-627.2580026919        6.4630102594		42328.4908645494
-627.0756343629        6.4630102594		42377.8642587548
-627.0324503970        6.4630102594		42371.9203840639
-627.1262454612        6.4630102594		42349.0284990131
-626.9610098018        6.4630102594		42420.7336217255
-626.7958684412        6.4630102594		42513.3165040810
-626.6287931833        6.4630102594		42584.9055464375
-626.7499044593        6.4630102594		42566.1491584894
-626.8867004165        6.4630102594		42514.4948407797
-627.0438478910        6.4630102594		42429.3255565342
-627.0956423516        6.4630102594		42398.2115883300
-627.0748078827        6.4630102594		42400.3043923377
-627.0099530835        6.4630102594		42397.5870114013
-626.7656993068        6.4630102594		42465.9950249660
-626.5057279590        6.4630102594		42572.0198352412
-626.5773982061        6.4630102594		42587.0166461532
-626.5979731857        6.4630102594		42576.0955509992
-626.4499083641        6.4630102594		42604.9624645853
-626.7287287367        6.4630102594		42515.1802755433
-626.9669141958        6.4630102594		42426.6207277589
-626.8236275004        6.4630102594		42459.0765980023
-626.8154576925        6.4630102594		42444.8856811206
-627.0705280691        6.4630102594		42349.3830342676
-626.9479790486        6.4630102594		42407.0641208715
-626.9693105094        6.4630102594		42438.9744038658
-626.7425037237        6.4630102594		42548.9210119672
-626.6551912348        6.4630102594		42603.2871259660
-626.6816478620        6.4630102594		42579.7765668106
-626.9134183305        6.4630102594		42496.4130484165
-626.9221066868        6.4630102594		42477.6860667361
-627.1242164672        6.4630102594		42412.8112742214
-627.2441975732        6.4630102594		42352.9557595027
-627.1858054769        6.4630102594		42337.0197931713
-627.0553615279        6.4630102594		42365.1617726807
-627.1424462745        6.4630102594		42352.1499570821
-627.2256088755        6.4630102594		42315.0069642698
-627.3101978247        6.4630102594		42285.9882902347
-627.2300636770        6.4630102594		42333.7054099469
-626.6906797383        6.4630102594		42533.6015695660
-626.1401613271        6.4630102594		42728.1293874420
-626.3049520072        6.4630102594		42683.4404716736
-626.7527936642        6.4630102594		42535.7898748756
-627.0176053787        6.4630102594		42451.7248259915
-626.8753844863        6.4630102594		42488.2332801877
-626.8465721366        6.4630102594		42497.2821059047
-626.7881691100        6.4630102594		42506.6927694331
-626.7141132217        6.4630102594		42533.1918328166
-626.5962162686        6.4630102594		42581.6888782685
-626.6268308537        6.4630102594		42588.9340189651
-626.5306147807        6.4630102594		42620.8077987132
-626.6514449800        6.4630102594		42585.2784988693
-626.7961912434        6.4630102594		42551.3554894405
-626.8667553111        6.4630102594		42520.5856076332
-627.0219900801        6.4630102594		42433.3365067901
-627.2699143615        6.4630102594		42321.1687726789
-627.4356825684        6.4630102594		42270.6980266294
-627.1907407326        6.4630102594		42340.0801152926
-626.8287254652        6.4630102594		42434.0241558075
-626.7842568938        6.4630102594		42453.0416705419
-626.9664071777        6.4630102594		42393.9015960140
-627.2093883803        6.4630102594		42303.8044865743
-627.4021154895        6.4630102594		42229.2390028880
-627.3055598736        6.4630102594		42253.6059372887
-627.0480178438        6.4630102594		42350.4279072157
-626.9801295201        6.4630102594		42402.3899582272
-627.1420764729        6.4630102594		42379.1388749288
-627.1248652684        6.4630102594		42386.0917323588
-626.9161587818        6.4630102594		42469.3862285255
-626.8456081492        6.4630102594		42534.9374697507
-626.9644231344        6.4630102594		42515.7551317453
-627.0570668449        6.4630102594		42487.4135451898
-626.6518320589        6.4630102594		42605.2023477757
-627.1111396816        6.4630102594		42455.8348929151
-626.9684956956        6.4630102594		42478.0700819122
-626.8227660879        6.4630102594		42497.7607894875
-627.1100118403        6.4630102594		42396.0312390207
-627.2906352505        6.4630102594		42296.1951385858
-627.1011419105        6.4630102594		42296.4860634291
-627.2620786072        6.4630102594		42223.9942456439
-627.4764141885        6.4630102594		42128.8138926595
-627.4648167967        6.4630102594		42117.9404733770
-627.3171228507        6.4630102594		42204.4965124574
-627.1456785366        6.4630102594		42313.2220436700
-627.3539901861        6.4630102594		42294.0237312656
-627.5387040883        6.4630102594		42247.4126265880
-627.3940047614        6.4630102594		42287.3702305098
-627.2242533712        6.4630102594		42336.1161610992
-627.1964806141        6.4630102594		42354.4093718398
-626.7913695236        6.4630102594		42469.2633731178
-626.6117125712        6.4630102594		42546.4649169549
-626.7079985284        6.4630102594		42564.3580988454
-626.8998873682        6.4630102594		42501.4767187080
-627.1844280865        6.4630102594		42410.5188749817
-627.1867132716        6.4630102594		42399.2890520773
-626.9774184815        6.4630102594		42461.5171569965
-627.0459559838        6.4630102594		42437.2859825318
-627.2255264033        6.4630102594		42364.0426685778
-627.3134114516        6.4630102594		42321.0694743057
-627.1785160888        6.4630102594		42350.8161979790
-626.9547217914        6.4630102594		42401.8212284540
-626.9461392831        6.4630102594		42398.6060995048
-626.9887552621        6.4630102594		42393.1288188102
-627.0855925923        6.4630102594		42359.1090859534
-627.2643651607        6.4630102594		42302.8030800921
-627.3732407602        6.4630102594		42302.2377440706
-627.0837784297        6.4630102594		42439.8850041362
-626.6953377244        6.4630102594		42606.6178078007
-626.4435971576        6.4630102594		42708.5187495590
-626.2159435110        6.4630102594		42770.4743273327
-626.4102297595        6.4630102594		42664.6389592673
-626.9515957674        6.4630102594		42485.6211481579
-627.0173212340        6.4630102594		42446.2310084638
-627.1732209688        6.4630102594		42346.5899110498
-627.2249036411        6.4630102594		42273.2822806474
-627.2387734287        6.4630102594		42261.7670537535
-627.0498364586        6.4630102594		42325.5431066019
-626.9282688361        6.4630102594		42363.9764212872
-627.1696878668        6.4630102594		42278.5785570450
-627.3142784473        6.4630102594		42222.6826508568
-627.3537118608        6.4630102594		42205.9363222602
-627.5864313178        6.4630102594		42147.8271429598
-627.5409100129        6.4630102594		42165.3628868193
-627.2730516768        6.4630102594		42271.3692309821
-626.9801675815        6.4630102594		42401.6312055077
-626.8389481802        6.4630102594		42469.9631997009
-626.9463880224        6.4630102594		42436.5639029928
-626.9755944444        6.4630102594		42408.2929079945
-626.9793990172        6.4630102594		42396.0102654547
-626.9345823152        6.4630102594		42415.7212341305
-626.6870885173        6.4630102594		42495.7009827505
-626.7427963558        6.4630102594		42477.3417398136
-627.2034072325        6.4630102594		42327.6798938560
-627.2072145693        6.4630102594		42308.5339844956
-626.9510956572        6.4630102594		42363.1796122186
-626.9247320496        6.4630102594		42352.1471184244
-627.0582599357        6.4630102594		42343.7709209502
-626.9345551280        6.4630102594		42405.4298719599
-627.0362736354        6.4630102594		42388.8019769694
-626.9398146276        6.4630102594		42415.7473501673
-626.8720051809        6.4630102594		42460.4211761691
-626.8351104358        6.4630102594		42505.9742711946
-626.8888493149        6.4630102594		42494.9459514424
-626.9460948572        6.4630102594		42452.5671681765
-626.8998094430        6.4630102594		42452.9785835380
-626.8080937227        6.4630102594		42489.5966237837
-627.1116131494        6.4630102594		42395.1388152054
-627.1404157162        6.4630102594		42360.7923206657
-626.9328320902        6.4630102594		42400.4834541207
-626.8803944740        6.4630102594		42376.8366456894
-627.0662006489        6.4630102594		42303.7551815722
-627.0705886940        6.4630102594		42311.6740503579
-626.9508946593        6.4630102594		42378.9904185047
-626.7818258414        6.4630102594		42473.5338106951
-626.6453191568        6.4630102594		42559.6963801617
-626.8757810872        6.4630102594		42515.1313185750
-626.8210345827        6.4630102594		42549.5100462456
-626.8825000101        6.4630102594		42571.9731985854
-626.8636814659        6.4630102594		42593.1106023898
-626.6738735275        6.4630102594		42636.3337996732
-627.0953742331        6.4630102594		42485.9980142956
-627.5613704463        6.4630102594		42299.0971479170
-627.6785942687        6.4630102594		42208.8073135978
-627.4469590971        6.4630102594		42244.8812882426
-627.1463509775        6.4630102594		42344.1170243646
-626.9862937658        6.4630102594		42421.0874187608
-627.1098167169        6.4630102594		42389.9764285783
-627.2050328198        6.4630102594		42344.6354173541
-627.1607904429        6.4630102594		42341.6059689814
-627.1181722264        6.4630102594		42360.0191882591
-626.9935402024        6.4630102594		42422.9172257676
