Potential energy (Ha)  Kinetic Energy (Ha)	Pressure (GPa)
-640.5478999262        6.4630102594		29536.4060439702
-640.6038018510        6.4630102594		29523.7931998495
-640.5681378137        6.4630102594		29535.0016924962
-640.5101936619        6.4630102594		29574.0799518493
-640.3515429162        6.4630102594		29628.6510770365
-640.2863871616        6.4630102594		29657.3392498013
-640.2914283305        6.4630102594		29663.7670667869
-640.4631729009        6.4630102594		29614.6534899966
-640.7188331408        6.4630102594		29535.9577087534
-640.8574631841        6.4630102594		29502.7351238137
-640.6094171902        6.4630102594		29576.7785693953
-640.2153819646        6.4630102594		29669.7176532586
-640.2715008924        6.4630102594		29633.8393116274
-640.4043517101        6.4630102594		29560.1185311622
-640.7505669251        6.4630102594		29478.4085756943
-640.7206155069        6.4630102594		29487.5928890335
-640.6248370694        6.4630102594		29503.4404579022
-640.7486723463        6.4630102594		29467.2271887948
-640.9746758228        6.4630102594		29414.8937045470
-640.8522133246        6.4630102594		29465.3848465875
-640.6826069301        6.4630102594		29533.8701849970
-640.5252432235        6.4630102594		29593.5966952556
-640.3559369086        6.4630102594		29637.5681336106
-640.5824259653        6.4630102594		29592.5603119162
-640.6847967926        6.4630102594		29573.7374346843
-640.7933427797        6.4630102594		29551.9657226700
-640.7792077954        6.4630102594		29570.5552413814
-640.6621591924        6.4630102594		29627.6003304350
-640.7220851088        6.4630102594		29606.3031512999
-641.0429124410        6.4630102594		29498.7695752497
-640.9971121197        6.4630102594		29488.3397032178
-640.7492531478        6.4630102594		29533.4991869177
-640.6812804777        6.4630102594		29523.5803695584
-640.7569419138        6.4630102594		29491.1995027286
-640.7083541634        6.4630102594		29509.6016028371
-640.4834190731        6.4630102594		29574.0886166009
-640.2059651076        6.4630102594		29645.8656242485
-640.3295141194        6.4630102594		29610.0530066070
-640.6099655869        6.4630102594		29528.9965982781
-640.5482444042        6.4630102594		29549.4705508252
-640.3132006953        6.4630102594		29642.6411885136
-640.2640555815        6.4630102594		29680.0228431813
-640.2942846690        6.4630102594		29675.6235340711
-640.2540383551        6.4630102594		29670.4165427609
-640.3548536104        6.4630102594		29629.1162842904
-640.3217070257        6.4630102594		29613.9421765992
-640.4794128918        6.4630102594		29589.7119751891
-640.3800894417        6.4630102594		29613.5216178954
-640.6461908203        6.4630102594		29568.7651053904
-640.5960282080        6.4630102594		29600.6895857996
-640.3921135388        6.4630102594		29677.6303378089
-640.2663788502        6.4630102594		29722.0571476290
-640.1950743051        6.4630102594		29731.6020383193
-640.1813837933        6.4630102594		29725.0664787097
-640.5748136344        6.4630102594		29620.6450421556
-640.7347458461        6.4630102594		29579.4323604505
-640.6824842031        6.4630102594		29590.5533904615
-640.7108529029        6.4630102594		29564.8763977553
-640.7792815127        6.4630102594		29533.6978029783
-640.6603510818        6.4630102594		29562.3997422736
-640.6114721719        6.4630102594		29590.7513369608
-640.5962356623        6.4630102594		29613.6950851508
-640.5081168300        6.4630102594		29644.2963020132
-640.3939814707        6.4630102594		29666.9032203897
-640.5454221458        6.4630102594		29629.1746286553
-640.4138781462        6.4630102594		29632.0765501713
-640.8280622616        6.4630102594		29522.2623805003
-641.0452820638        6.4630102594		29453.1298659367
-641.0438377141        6.4630102594		29447.6092894307
-640.9486326599        6.4630102594		29477.9738554605
-640.8329965386        6.4630102594		29513.7779449113
-640.7678030934        6.4630102594		29534.0143498662
-640.6774778134        6.4630102594		29572.3084874095
-640.3939432772        6.4630102594		29663.5871278843
-640.1916918006        6.4630102594		29729.6159364496
-640.1904138510        6.4630102594		29743.2384833591
-640.2313450872        6.4630102594		29736.9116898344
-640.2692039981        6.4630102594		29720.9656411098
-640.3442109548        6.4630102594		29689.3698075226
-640.4364754680        6.4630102594		29664.8337072042
-640.2919525163        6.4630102594		29722.4995133335
-639.9408203938        6.4630102594		29835.5543789048
-639.8103407678        6.4630102594		29875.0038415865
-640.2298734541        6.4630102594		29737.5628846882
-640.6042621043        6.4630102594		29598.1594303068
-640.6491513463        6.4630102594		29561.3092993142
-640.4704250772        6.4630102594		29595.6252072522
-640.7225612318        6.4630102594		29533.1222794741
-640.7600218657        6.4630102594		29511.0232081765
-640.5409408551        6.4630102594		29549.4523875256
-640.5198553725        6.4630102594		29556.1285498742
-640.5316192024        6.4630102594		29578.0177885716
-640.5313323261        6.4630102594		29605.4809896814
-640.4154178326        6.4630102594		29654.3751161003
-640.1034554766        6.4630102594		29729.1280489378
-640.0492674337        6.4630102594		29730.5789862421
-640.0578614691        6.4630102594		29714.3034149602
-640.0939776217        6.4630102594		29703.0333830247
-639.9903248931        6.4630102594		29741.7193968097
-639.8959795578        6.4630102594		29765.1670412016
-640.0695140627        6.4630102594		29708.9733127693
-640.1602637923        6.4630102594		29677.2596283572
-640.1334884259        6.4630102594		29679.4080575748
-640.2123750381        6.4630102594		29654.2416265430
-640.4117103074        6.4630102594		29599.6439573634
-640.4797767443        6.4630102594		29563.5258985972
-640.4922656758        6.4630102594		29556.7455561067
-640.2725640163        6.4630102594		29621.3140735758
-640.1705485560        6.4630102594		29682.4324036072
-640.1962696674        6.4630102594		29712.6016906503
-640.4509491787        6.4630102594		29654.0219097368
-640.5364661894        6.4630102594		29614.8259092961
-640.3614326209        6.4630102594		29654.3188362426
-640.1204805187        6.4630102594		29719.7154993384
-640.0345553162        6.4630102594		29736.6795746258
-640.0839721666        6.4630102594		29720.2702245998
-640.0411562054        6.4630102594		29745.7189687631
-639.9123190810        6.4630102594		29793.2866624314
-639.7936615788        6.4630102594		29795.1046393666
-640.1444354887        6.4630102594		29677.9780785267
-640.2574362532        6.4630102594		29641.9386963408
-640.4137490477        6.4630102594		29612.8075955046
-640.4029958819        6.4630102594		29629.0880875729
-640.2913372328        6.4630102594		29677.8034063217
-640.3445985820        6.4630102594		29657.0430527814
-640.5080017343        6.4630102594		29595.9526121571
-640.6741303297        6.4630102594		29545.4055010315
-640.6907979768        6.4630102594		29534.8925139201
-640.7689911018        6.4630102594		29532.6660505581
-640.8145074623        6.4630102594		29534.6532277501
-640.8088877482        6.4630102594		29529.5130281123
-640.8026703810        6.4630102594		29536.2316695232
-640.6339217188        6.4630102594		29580.9566741838
-640.6345964768        6.4630102594		29568.2186968042
-640.4043455904        6.4630102594		29563.9699249866
-640.8071400485        6.4630102594		29481.4981624867
-640.6918274613        6.4630102594		29473.7908577032
-640.8972474090        6.4630102594		29390.6388634023
-640.8918212816        6.4630102594		29387.4309288604
-640.9768469640        6.4630102594		29349.4334425958
-640.9973362027        6.4630102594		29351.3974152672
-640.9483953704        6.4630102594		29396.4432165000
-640.5196716533        6.4630102594		29545.6454279553
-640.4383704163        6.4630102594		29598.1840586299
-639.9498348775        6.4630102594		29753.9583886142
-640.2772300897        6.4630102594		29667.5782654216
-640.6062316481        6.4630102594		29540.4014212972
-640.7864037416        6.4630102594		29478.0227801552
-640.8109709087        6.4630102594		29472.2456892105
-640.5742694815        6.4630102594		29555.2306841509
-640.3677987529        6.4630102594		29625.5945674397
-640.3647027029        6.4630102594		29618.7392954441
-640.3550362198        6.4630102594		29623.4127338677
-640.3393859515        6.4630102594		29605.6695894179
-640.2401936457        6.4630102594		29611.9886858964
-640.3099948578        6.4630102594		29607.5970742584
-640.3238536949        6.4630102594		29624.8971964236
-640.3566868924        6.4630102594		29628.6871512236
-640.4423147552        6.4630102594		29595.4420449585
-640.3883577367        6.4630102594		29598.1157035580
-640.3190549532        6.4630102594		29623.6460702688
-640.3088742732        6.4630102594		29648.3815782702
-640.3622540839        6.4630102594		29655.4375739897
-640.4660318344        6.4630102594		29640.5833919335
-640.5184621250        6.4630102594		29620.7737229534
-640.5933833797        6.4630102594		29591.8783606505
-640.5774035123        6.4630102594		29597.4110147911
-640.4541621825        6.4630102594		29629.6652811384
-640.4577243187        6.4630102594		29592.3118714857
-640.6829090796        6.4630102594		29491.3131821199
-640.7972006342        6.4630102594		29446.4294336801
-640.7917676689        6.4630102594		29454.1929836539
-640.6843301549        6.4630102594		29497.7150087885
-640.5240510574        6.4630102594		29567.0187468052
-640.4519097524        6.4630102594		29599.5419452968
-640.7090494901        6.4630102594		29541.3109611786
-640.6324331019        6.4630102594		29561.2590291053
-640.4163479606        6.4630102594		29638.4780538257
-640.1641605484        6.4630102594		29721.9093371736
-639.9284437505        6.4630102594		29775.3695417953
-639.8452455660        6.4630102594		29776.7970722317
-639.9091856553        6.4630102594		29736.1711093303
-639.8898439270        6.4630102594		29723.3300076431
-639.9968003672        6.4630102594		29719.2710994506
-640.1232421266        6.4630102594		29731.1385462595
-639.9601474072        6.4630102594		29809.3835188599
-639.6605323194        6.4630102594		29906.1788998681
-639.4973445910        6.4630102594		29945.5219210635
-639.3657594706        6.4630102594		29952.7279950851
-639.4126014653        6.4630102594		29924.7424037438
-639.7340253541        6.4630102594		29816.9420876271
-640.1470176306        6.4630102594		29667.6636799047
-640.5349645478        6.4630102594		29537.7931433329
-640.6512667583        6.4630102594		29495.7536816678
-640.4861014120        6.4630102594		29544.0724658819
-640.3591320094        6.4630102594		29607.8375999125
-640.3973802861        6.4630102594		29634.8938585040
-640.4462736244        6.4630102594		29651.3313527852
-640.2018533193        6.4630102594		29730.5607727874
-639.9758412162        6.4630102594		29797.4322157558
-639.9847729737        6.4630102594		29786.0543396955
-640.0729597030        6.4630102594		29755.9198727325
-640.2886305157        6.4630102594		29711.1637483700
-640.4671805752        6.4630102594		29665.5165546378
-640.3629272571        6.4630102594		29666.5606468168
-640.5592952143        6.4630102594		29624.4795458256
-640.4417344153        6.4630102594		29641.7679606873
-640.4681048343        6.4630102594		29621.7439454802
-640.4039928530        6.4630102594		29619.6000318305
-640.3064220983        6.4630102594		29642.8630288639
-640.4093355673        6.4630102594		29621.9850743764
-640.5031859013        6.4630102594		29586.5848572506
-640.5954043908        6.4630102594		29561.7633422305
-640.5702499562        6.4630102594		29562.7043610017
-640.5677221581        6.4630102594		29556.9204437781
-640.4858286377        6.4630102594		29590.2514568602
-640.1913904544        6.4630102594		29678.2940581913
-640.0412134903        6.4630102594		29730.7178042567
-640.0881896282        6.4630102594		29736.0685319784
-639.8774106068        6.4630102594		29787.0635821446
-639.8173286322        6.4630102594		29809.1136759977
-640.0072025026        6.4630102594		29764.5152552764
-640.0434488811        6.4630102594		29763.2291518172
-639.9171850636        6.4630102594		29778.5899937844
-640.0369287185        6.4630102594		29738.8469060772
-640.0755953777        6.4630102594		29718.0012520826
-640.1183084297        6.4630102594		29704.2780839907
-640.0065522100        6.4630102594		29742.7626973824
-639.8030352215        6.4630102594		29810.6904652922
-639.8334112329        6.4630102594		29817.9961225527
-640.0013040767        6.4630102594		29779.9307727019
-640.1350200371        6.4630102594		29734.8759119262
-640.2055023786        6.4630102594		29696.8672524250
-640.2094072325        6.4630102594		29675.7379143984
-640.1429570760        6.4630102594		29673.8900061213
-640.2916149691        6.4630102594		29629.0016867388
-640.6636368308        6.4630102594		29524.0494170847
-640.9109614317        6.4630102594		29431.4617325889
-640.9181506031        6.4630102594		29413.8819578725
-640.8539342409        6.4630102594		29435.7489734891
-640.8251444391        6.4630102594		29445.4148302642
-640.7382059557        6.4630102594		29460.7719155679
-640.5855118302        6.4630102594		29515.0383205763
-640.2936017701        6.4630102594		29632.3499673986
-640.0870995753        6.4630102594		29713.8830693217
-640.3408036001        6.4630102594		29653.4549311962
-640.5609082953        6.4630102594		29583.5995595504
-640.6198811539        6.4630102594		29561.0059525617
-640.4283913198        6.4630102594		29609.4548882164
-640.4829228642        6.4630102594		29598.6094071288
-640.8244784337        6.4630102594		29515.1279266573
-640.4751244323        6.4630102594		29572.7510632937
-640.5667926785        6.4630102594		29570.6103867350
-640.7204420766        6.4630102594		29522.4918913453
-640.9161415572        6.4630102594		29460.4197570739
-641.1187071835        6.4630102594		29411.6364061063
-641.2105518617        6.4630102594		29398.0372915286
-641.0599385428        6.4630102594		29451.8317859877
-640.8147261513        6.4630102594		29539.6265843895
-640.6085902033        6.4630102594		29606.2557822520
-640.4705120525        6.4630102594		29634.1864717985
-640.5371615017        6.4630102594		29606.0224023630
-640.3511518273        6.4630102594		29643.2307326911
-640.1407923390        6.4630102594		29717.2749272014
-640.0271332831        6.4630102594		29777.9770253243
-640.0176760453        6.4630102594		29806.2081282421
-640.0589987413        6.4630102594		29807.0517060615
-640.1630663909        6.4630102594		29774.7935414392
-640.2646249730        6.4630102594		29726.4773487018
-640.4374963006        6.4630102594		29639.8432024729
-640.7298987080        6.4630102594		29525.9988725083
-640.7874617926        6.4630102594		29488.8386535229
-640.5045245232        6.4630102594		29544.4539362809
-640.5570505916        6.4630102594		29544.8297662726
-640.2980542591        6.4630102594		29616.2989720873
-639.9924011454        6.4630102594		29709.3026271169
-640.0094681914        6.4630102594		29729.9331723601
-640.1386227425        6.4630102594		29694.2290747173
-640.1794433165        6.4630102594		29685.1182134710
-640.0464596656        6.4630102594		29726.8129924873
-639.8581994320        6.4630102594		29772.8660007931
-640.0966617348        6.4630102594		29703.9749215748
-640.3880351606        6.4630102594		29622.1042115198
-640.4371462333        6.4630102594		29603.0944730900
-640.4201106408        6.4630102594		29585.5265011468
-640.1336104825        6.4630102594		29638.3415145618
-639.9050578181        6.4630102594		29700.3854067430
-639.8880566157        6.4630102594		29714.5567604029
-640.1245098381        6.4630102594		29665.6883341637
-640.3256102819        6.4630102594		29612.1647879497
-640.4657607308        6.4630102594		29573.8893365914
-640.5006668982        6.4630102594		29555.0557226071
-640.7808670516        6.4630102594		29500.2958856294
-640.9302689453        6.4630102594		29460.8627383878
-640.8219833701        6.4630102594		29466.9376382469
-640.6605329590        6.4630102594		29489.5273457362
-640.7504450667        6.4630102594		29485.5282816681
-640.6859298190        6.4630102594		29528.0485880090
-640.4822110412        6.4630102594		29604.0936042818
-640.3215592975        6.4630102594		29661.0244864303
-640.2335389663        6.4630102594		29672.6129880336
-640.1391219673        6.4630102594		29668.9819693021
-640.1369202894        6.4630102594		29657.2018128505
-640.1487118555        6.4630102594		29651.3126662739
-640.0571270252        6.4630102594		29681.2631151429
-639.9296260093        6.4630102594		29713.1135448330
-640.2141332284        6.4630102594		29660.1903418943
-640.3233670847        6.4630102594		29626.2997897718
-640.3782641182        6.4630102594		29603.4237812303
-640.2698562046        6.4630102594		29636.8142436768
-640.1584256147        6.4630102594		29672.7900637386
-640.1454156173        6.4630102594		29679.1088425913
-640.2361458061        6.4630102594		29645.1576743658
-640.5161498379        6.4630102594		29575.6605994712
-640.4869797882        6.4630102594		29580.7428652657
-640.3556264491        6.4630102594		29605.6548889917
-640.3043771084        6.4630102594		29610.6802165614
-640.3674577283        6.4630102594		29607.1596894192
-640.4129462789        6.4630102594		29632.4139313899
-640.2359130053        6.4630102594		29707.6200696559
-640.2811344396        6.4630102594		29697.2364766596
-640.3197493311        6.4630102594		29688.1467781777
-640.2762126989        6.4630102594		29700.6782459251
-640.2635716514        6.4630102594		29687.9640351166
-640.3544159990        6.4630102594		29673.6273148998
-640.4414757681        6.4630102594		29654.8978677226
-640.6288155443        6.4630102594		29613.4940776760
-640.5302586003        6.4630102594		29633.5314830688
-640.5498055976        6.4630102594		29605.4598856471
-640.8868941758        6.4630102594		29508.7250970373
-641.1224046937        6.4630102594		29438.0366638821
-641.1431223152        6.4630102594		29422.5449749894
-640.9306590099        6.4630102594		29473.5493113465
-640.7348323298        6.4630102594		29543.0915818487
-640.5264178934        6.4630102594		29612.8648801738
-640.4752029248        6.4630102594		29634.9109065577
-640.4293416331        6.4630102594		29657.5814255295
-640.3164470094        6.4630102594		29697.2401816709
-640.2513438750        6.4630102594		29710.5093706137
-640.2014592935        6.4630102594		29718.9910132856
-640.0976725624        6.4630102594		29750.9151010328
-640.1884021664        6.4630102594		29724.9199588743
-640.3794235673        6.4630102594		29663.3528728846
-640.4537453950        6.4630102594		29638.8171991610
-640.2186774116        6.4630102594		29692.7769168560
-639.9571046566        6.4630102594		29747.1439075644
-640.1309493715        6.4630102594		29692.0123911856
-640.3698032407        6.4630102594		29622.0043610028
-640.2782191768        6.4630102594		29650.5520969903
-640.1811873743        6.4630102594		29694.4541073587
-640.2700440361        6.4630102594		29690.5081038087
-640.2840861227        6.4630102594		29700.2090574559
-640.1610173685        6.4630102594		29735.1225914218
-640.3852353163        6.4630102594		29682.1326138268
-640.5244314185        6.4630102594		29637.4688844736
-640.5428854029        6.4630102594		29622.1348753698
-640.4280779295        6.4630102594		29647.6912128781
-640.3193712352        6.4630102594		29658.1136713419
-640.2330471576        6.4630102594		29642.5843177416
-640.3036620596        6.4630102594		29609.8312300948
-640.3314624824        6.4630102594		29600.3081432952
-640.2976481731        6.4630102594		29624.8068930484
-640.1609370975        6.4630102594		29678.6509059689
-640.1171433807        6.4630102594		29694.1692576053
-640.1346747240        6.4630102594		29692.9830908380
-640.1640717005        6.4630102594		29687.1950413052
-640.2824055230        6.4630102594		29664.1490469037
-640.4791779812        6.4630102594		29619.4831043903
-640.5357913483        6.4630102594		29598.4074964271
-640.5798810190        6.4630102594		29589.8982594108
-640.4206416366        6.4630102594		29635.0050639750
-640.3870811749        6.4630102594		29661.9322889780
-640.2914082285        6.4630102594		29700.4070758472
-640.0333408321        6.4630102594		29782.2038863813
-639.7583209067        6.4630102594		29859.5372732110
-639.7462542087        6.4630102594		29867.5846137124
-639.9823795513        6.4630102594		29816.2373131680
-640.1705062409        6.4630102594		29772.2904833862
-640.1422693142        6.4630102594		29767.3231181182
-640.2277309565        6.4630102594		29729.8633824070
-640.3863121064        6.4630102594		29689.1613296093
-640.2533654055        6.4630102594		29749.5979363568
-639.8940267374        6.4630102594		29894.1500295407
-639.6070282987        6.4630102594		29993.8411028950
-639.7502086153        6.4630102594		29937.2646403536
-640.1900645205        6.4630102594		29796.2732297564
-640.4016670752        6.4630102594		29716.7263778243
-640.4190752478        6.4630102594		29687.7593629071
-640.2865852225        6.4630102594		29694.2047546740
-640.2568509339        6.4630102594		29693.0205890577
-640.4091806845        6.4630102594		29664.0884832256
-640.2547004261        6.4630102594		29680.5506931454
-640.5533257557        6.4630102594		29617.0050446644
-640.5960620646        6.4630102594		29616.6219478539
-640.5342747350        6.4630102594		29636.2219250581
-640.4599028139        6.4630102594		29643.4453153884
-640.4488632768        6.4630102594		29636.8073115068
-640.2283631156        6.4630102594		29705.6569981355
-640.0634592900        6.4630102594		29754.7628703726
-640.0664817988        6.4630102594		29757.0419127183
-640.0347428800        6.4630102594		29743.6028972723
-640.5095812562        6.4630102594		29592.0063834866
-640.5613241649        6.4630102594		29555.5571507467
-640.4765774307        6.4630102594		29554.2880266765
-640.7780449833        6.4630102594		29491.1318311744
-640.8590832989        6.4630102594		29466.4253351733
-640.5699069803        6.4630102594		29508.5239610814
-640.7840727730        6.4630102594		29484.1225997050
-640.6429001998        6.4630102594		29523.7741975002
-640.5679591273        6.4630102594		29549.8397193972
-640.5708851239        6.4630102594		29556.8521607592
-640.6428076567        6.4630102594		29554.5754538749
-640.5752541990        6.4630102594		29612.8371140402
-640.4850626535        6.4630102594		29667.7765888405
-640.4716158700        6.4630102594		29683.2903400505
-640.5186876338        6.4630102594		29661.9532168630
-640.4129641135        6.4630102594		29682.8355206398
-640.1830321820        6.4630102594		29740.2917757863
-640.0924855266        6.4630102594		29739.0599526655
-640.2171815890        6.4630102594		29677.7534384148
-640.1748569690        6.4630102594		29662.1135694162
-640.1660497833        6.4630102594		29650.9920190863
-640.4333810724        6.4630102594		29586.0362595967
-640.4734030768        6.4630102594		29576.4945523113
-640.3286649268        6.4630102594		29616.5971880304
-640.3451475331        6.4630102594		29627.6353146312
-640.1512064802        6.4630102594		29704.0586527940
-639.9620435953        6.4630102594		29761.7864704267
-640.2691481845        6.4630102594		29661.8738521705
-640.4323792958        6.4630102594		29598.5876889922
-640.4802927026        6.4630102594		29580.1001610551
-640.5192736975        6.4630102594		29572.0034058773
-640.4717301201        6.4630102594		29606.5440021362
-640.1000949036        6.4630102594		29731.4080922316
-639.9457265218        6.4630102594		29785.8711589830
-640.1791882989        6.4630102594		29703.4093547449
-640.3378157092        6.4630102594		29622.0302207514
-640.4081559228        6.4630102594		29561.1314833410
-640.6192685065        6.4630102594		29476.5400150594
-640.8112399569        6.4630102594		29420.1641109643
-640.8480372455        6.4630102594		29432.0377959076
-640.5720842430        6.4630102594		29519.3431267593
-640.4543302840        6.4630102594		29571.8245146779
-640.4811301405        6.4630102594		29586.1713742935
-640.5976576261        6.4630102594		29586.8581468438
-640.8391013310        6.4630102594		29553.7711914267
-640.8211415454        6.4630102594		29590.4482299992
-640.5349017951        6.4630102594		29687.3038509004
-640.4111558804        6.4630102594		29714.6591591837
-640.4990363686        6.4630102594		29674.2269491870
-640.4868019964        6.4630102594		29666.1956842542
-640.2541972658        6.4630102594		29710.7797697975
-640.0408455362        6.4630102594		29760.8696691419
-640.0437078887        6.4630102594		29764.1177582813
-640.1872213544        6.4630102594		29719.7029111554
-640.3201702599        6.4630102594		29662.5352071286
-640.4288001314        6.4630102594		29604.6364711987
-640.6034776861        6.4630102594		29540.0549277301
-640.6579029944        6.4630102594		29527.4526812802
-640.4151109090        6.4630102594		29592.8620976087
-640.1861758223        6.4630102594		29656.7266715839
-640.1960238289        6.4630102594		29683.8419505859
-640.2068216977        6.4630102594		29712.5508368394
-640.2629016163        6.4630102594		29722.9610114589
-640.1181314354        6.4630102594		29773.3951435871
-640.1640531293        6.4630102594		29755.5382733213
-640.1257595464        6.4630102594		29749.1356131240
-639.9421376906        6.4630102594		29792.1710643501
-639.9286367866        6.4630102594		29783.2640513228
-640.1980271470        6.4630102594		29680.8423053739
-640.3649705388        6.4630102594		29607.8989006240
-640.4815283778        6.4630102594		29570.4133075765
-640.3386685714        6.4630102594		29609.2440418119
-640.1625286175        6.4630102594		29668.3692533852
-640.0367628990        6.4630102594		29724.4123378463
-639.8808157315        6.4630102594		29778.2900376997
-640.0157814026        6.4630102594		29752.3717076466
-640.1304684625        6.4630102594		29717.8507591905
-640.0014414043        6.4630102594		29735.9012694042
-640.0625762772        6.4630102594		29726.0580158894
-640.0482745837        6.4630102594		29718.4152507019
-640.1947703208        6.4630102594		29664.0723619333
-640.5093541207        6.4630102594		29572.6877850061
-640.7120753587        6.4630102594		29501.6287985761
-640.7388521376        6.4630102594		29493.0005411566
-640.6034776993        6.4630102594		29556.5150618977
-640.4430904796        6.4630102594		29638.6918461078
-640.2009626316        6.4630102594		29729.0768299267
-640.1541464594        6.4630102594		29753.1160006174
-640.1204405626        6.4630102594		29761.4625894447
-640.0696227295        6.4630102594		29763.2490539333
-640.2471636599        6.4630102594		29713.8138912560
-640.3796025410        6.4630102594		29694.5718947165
-640.3218582763        6.4630102594		29724.7285745832
-640.2108471826        6.4630102594		29767.0344091880
-640.2622939271        6.4630102594		29752.1387436659
-640.3759529905        6.4630102594		29703.8935473388
-640.5200214758        6.4630102594		29641.9388921706
-640.4818331743        6.4630102594		29631.4530284950
-640.4937586432        6.4630102594		29621.3132532249
-640.5728565146        6.4630102594		29591.4379234117
-640.4852877599        6.4630102594		29591.5021483128
-640.5086753813        6.4630102594		29592.4035437567
-640.6332908514        6.4630102594		29597.2197824167
-640.5046157946        6.4630102594		29634.4004153304
-640.8119193962        6.4630102594		29539.8665335261
-640.9774576383        6.4630102594		29485.0511835567
-640.6460349249        6.4630102594		29584.4373140511
-640.0980380354        6.4630102594		29733.6550253080
-640.0337202295        6.4630102594		29734.4374235452
-640.3359951281        6.4630102594		29639.3470265332
-640.5727646734        6.4630102594		29568.3271175387
-640.6551442606        6.4630102594		29550.1299130173
-640.7511392190        6.4630102594		29522.9722496145
-640.9256341173        6.4630102594		29468.1939056520
-640.9516802326        6.4630102594		29465.3558175157
-640.8308720342        6.4630102594		29513.3580509759
-640.8229218733        6.4630102594		29525.7011902218
-641.1147009928        6.4630102594		29461.0870710864
-641.0639097186        6.4630102594		29482.5672843178
-640.6559395068        6.4630102594		29603.9347547757
-640.3631631708        6.4630102594		29701.1734063915
-640.3305195825        6.4630102594		29712.1432526438
-640.3762916278        6.4630102594		29683.9900623630
-640.3968452430        6.4630102594		29675.4261929465
-640.3483901859        6.4630102594		29700.1599623456
-640.3208864651        6.4630102594		29702.3307587893
-640.5242417174        6.4630102594		29623.1480579994
-640.8776347929        6.4630102594		29512.5309672576
-640.7482705118        6.4630102594		29531.1163246705
-640.6729089104        6.4630102594		29553.8722798929
-640.8087279459        6.4630102594		29517.3801884154
-640.9711765811        6.4630102594		29465.5525536165
-640.9909458718        6.4630102594		29451.8976536723
-640.6815074410        6.4630102594		29526.5789669319
-640.2188712210        6.4630102594		29657.3847188992
-639.9833255089        6.4630102594		29753.2907919437
-640.1249556036        6.4630102594		29736.6710550446
-640.4348541591        6.4630102594		29631.4144520844
-640.6300992482        6.4630102594		29561.5400984376
-640.6348923460        6.4630102594		29568.9908053458
-640.6691800410        6.4630102594		29582.6466993980
-640.7736346003        6.4630102594		29566.1332211362
-640.8127676773        6.4630102594		29553.7848087856
-640.9132205246        6.4630102594		29520.8468400774
-641.0123486972        6.4630102594		29496.1576450083
-640.9868333126        6.4630102594		29517.5731275884
-640.8777534186        6.4630102594		29572.4627719102
-640.7540984064        6.4630102594		29617.0266244111
-640.7621751030        6.4630102594		29623.7844352365
-640.8071431191        6.4630102594		29615.3648545379
-640.8571510466        6.4630102594		29579.8470708200
-640.8653651336        6.4630102594		29543.0150717885
-640.8581190343        6.4630102594		29521.5770567347
-640.7348648731        6.4630102594		29542.4571098585
-640.3947135292        6.4630102594		29635.4941642282
-640.1669546399        6.4630102594		29722.3297606220
-640.2491560594        6.4630102594		29693.6391297912
-640.4642222287        6.4630102594		29612.1181253267
-640.5745784694        6.4630102594		29576.4587672923
-640.5821641291        6.4630102594		29581.7080692855
-640.5932996260        6.4630102594		29578.3913878787
-640.6564404198        6.4630102594		29545.5688595631
-640.6451849502        6.4630102594		29537.8111011448
-640.5441394119        6.4630102594		29574.7746285976
-640.6100609712        6.4630102594		29580.3358129745
-640.5335491114        6.4630102594		29610.4036578492
-640.4659769822        6.4630102594		29632.3886914071
-640.4200966625        6.4630102594		29639.9055653068
-640.3108805324        6.4630102594		29668.9076747538
-640.3453814429        6.4630102594		29668.4007119885
-640.4298489478        6.4630102594		29657.9718930710
-640.4559765096        6.4630102594		29657.9795804062
